"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
26.04,334.8,5.325,26.7333333333333,"EBF",26,21.8645
24.36,637.81,16.167,33.65,"DBF",18,25.7596
23.231,851.756,11.256,35.1216666666667,"DBF",28,27.1763
17.37,798.803,10.445,27.7143333333333,"ENF",32,14.145
26.87,507.9,10.617,19,"EBF",26,21.8319
11.72,569.02,6.223,37.383,"ENF",24,13.0358
26.84,490.6,9.857,20,"EBF",26,20.7961
10.41,521.67,5.671,31.7563333333333,"ENF",24,7.83694
13.28,120.474,5.533,41.7333333333333,"ENF",24,9.66898
18.716,331.459,7.972,18.653,"DBF",28,21.2451
14.799,929.434,9.818,34.1113333333333,"DBF",28,28.9951
14.66,93,7.01,21.6333333333333,"MF",9,11.8475
