"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
19.01,862.4,6.713,17.3846666666667,"ENF",32,28.5777
18.84,265.5,5.136,4.9,"ENF",34,9.41846
19.42,150.9,11.444,9.782,"ENF",34,7.41073
27.67,461.2,9.866,9.66666666666667,"EBF",26,21.592
20.11,548.19,14.735,12.21,"ENF",24,16.0704
18.69,693.3,5.26,7.63333333333333,"ENF",34,5.24205
26.28,734,17.324,6.03333333333333,"ENF",34,14.3207
20.11,90.3,5.51,6.23333333333333,"ENF",34,7.82713
17.75,622.1,5.203,9.4,"ENF",34,28.1712
15.38,400.78,5.379,16.8666666666667,"ENF",20,17.161
24.86,310.8,16.136,4.76666666666667,"ENF",34,11.2884
28.6,567.2,25.686,14.323,"ENF",24,14.0397
13.46,253.6,9.327,4.76666666666667,"ENF",34,6.90716
